1,27,319.9822599622938
2,54,256.3771206449579
3,81,249.71752089041252
4,108,239.86308452818128
5,135,245.09550219995003
6,162,246.5042288568285
7,189,250.27787253591748
8,216,257.9751582587207
9,243,293.34543102758903
10,270,253.5049571549451
11,297,255.01612196145234
12,324,252.1823466795462
13,351,260.3222556467409
14,378,259.79824500613745
15,405,301.5500226020813
16,432,272.4314230459708
17,459,259.12879982701054
18,486,265.3955385508361
19,513,247.36738862814727
20,540,258.36469813629435
21,567,247.73126844123558
22,594,226.7052508548454
