1,27,-1250.1991068522136
2,54,1949.52001953125
3,81,-1047.5166625976562
4,108,94.1860860188802
5,135,-894.4696350097656
6,162,-784.1877034505209
7,189,-1736.6966959635417
8,216,-1649.156026204427
9,243,-863.2248280843099
10,270,-2109.9781087239585
11,297,-3282.302490234375
12,324,-2025.4013570149739
13,351,-1777.7166849772136
14,378,-1890.5784098307292
15,405,-1051.237569173177
16,432,-715.4580891927084
17,459,-1308.1540222167969
18,486,-688.1831105550131
19,513,-962.7790578206381
20,540,-968.6311543782552
21,567,-707.8543141682943
22,594,-716.2898559570312
23,621,-800.5254364013672
24,648,-704.2268727620443
25,675,-792.7895812988281
26,702,-715.5918477376302
27,729,-728.0316162109375
28,756,-712.9128214518229
29,783,-702.3795623779297
30,810,-740.3499094645182
31,837,-703.0932210286459
32,864,-669.9613291422526
33,891,-810.6922760009766
34,918,-724.826670328776
35,945,-634.1661987304688
36,972,-683.4409535725912
37,999,-717.5621541341146
38,1026,-679.7879536946615
39,1053,-688.9827626546224
40,1080,-740.3672587076823
41,1107,-708.7022145589193
42,1134,-708.3138529459635
43,1161,-700.2087148030599
44,1188,-715.1429494222006
45,1215,-759.6670786539713
46,1242,-689.8657582600912
47,1269,-713.3639322916666
48,1296,-675.4673156738281
49,1323,-661.2787475585938
50,1350,-740.1600799560547
51,1377,-645.0033111572266
52,1404,-716.8218536376953
53,1431,-676.5856730143229
