1,27,1.0018355625647086
2,54,1.002650327152676
3,81,1.0027176097587303
4,108,1.0027260029757465
5,135,1.0027292392871998
6,162,1.0027305240984317
7,189,1.00273041371946
8,216,1.0027320164221305
9,243,1.0027315925668787
10,270,1.0027319104583174
11,297,1.002731619057832
12,324,1.0027303165859647
13,351,1.0027293894026015
14,378,1.002728850753219
15,405,1.0027273584295202
16,432,1.0027256983297843
17,459,1.0027239896633007
18,486,1.0027222235997517
19,513,1.0027203913088198
20,540,1.002718448638916
21,567,1.0027166384237785
22,594,1.00271651479933
23,621,1.0027147089993511
24,648,1.0027125544018216
25,675,1.0027103335769088
26,702,1.0027080244488187
27,729,1.002705657923663
28,756,1.0027033841168438
29,783,1.0027010573281183
30,810,1.0026985141966078
31,837,1.002695913668032
32,864,1.0026932248362788
33,891,1.0026904565316659
34,918,1.0026876970573708
35,945,1.0026848316192627
36,972,1.0026818911234539
37,999,1.002678879985103
38,1026,1.002675833525481
39,1053,1.0026727120081584
40,1080,1.002669541924088
41,1107,1.0026661864033453
42,1134,1.002662808806808
43,1161,1.0026594091344763
44,1188,1.0026559123286494
45,1215,1.0026523051438507
46,1242,1.002648636146828
47,1269,1.0026449627346463
48,1296,1.002641174528334
49,1323,1.002637474625199
50,1350,1.0026336290218212
